date,Instrument,Buy Time,Buy Price (Avg),Sell Price (Avg),Qty,Pt,Rs,Net P/L,Gross P/L,Day P&L,Broker,Note,Brokerage,Image Tags,Other Charges,Sell Time,Sequence,Tags,Thumbnail,Total Fees,Total Trades,TradeType,Video,audios,imageTags,tags,trade_date,videos,fill_count,marqueeBoxes,observation,overlays,csvlog,note,subImages,fabricData,tradeReview,groupNames,heroImage,tradeLogger,_placeholder,_placeholderLabel,tradeTags,tagPins,imagePins
2026-03-18,NIFTY2632423600CE,10:48:05,314.6,294.7,65,-19.9,-1293.5,-1376.89,-1293.5,-11098.75,zerodha,,40,,43.39,10:36:24,t4,[],,83.39,,sell,,,{},[],2026-03-18,,2,,,,,,,,,,,,,,,,
2026-03-18,NIFTY2632423650PE,11:01:55,176.45,181.8,65,5.35,347.75,278.74,347.75,-10751,zerodha,,40,,29.01,10:48:25,t5,[],,69.01,,sell,,,{},[],2026-03-18,,2,,,,,,,,,,,,,,,,
2026-03-20,NIFTY2632423250CE,09:50:21,251.95,261,195,9.05,1764.75,1552.92,1764.75,1764.75,zerodha,,100,Day Open,111.83,09:39:37,t1,[],,211.83,,sell,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774266753/trading_journal/fe13f698-c25e-41d6-9610-9ea342f30c82.png': ['Day Open']},[],2026-03-20,,5,,,,,,,,,,,,,,,,
2026-03-20,NIFTY2632423250PE,10:00:54,249.2,241.15,130,-8.05,-1046.5,-1199.65,-1046.5,718.25,zerodha,,80,Momentum Slow ka intezar karna cahiye,73.15,10:00:09,t2,[],,153.15,,sell,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774266758/trading_journal/68727d2c-6c50-4480-81b4-4942c40673dd.png': ['Momentum Slow ka intezar karna cahiye']},[],2026-03-20,,4,,,,,,,,,,,,,,,,
2026-03-20,NIFTY2632423250CE,10:46:59,277.55,240.85,130,-36.7,-4771,-4902.13,-4771,-4052.75,zerodha,,60,"NO ZONE, Over-Confidence",71.13,10:01:33,t3,[],,131.13,,sell,,,"{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774266761/trading_journal/02521428-b94d-4d89-add7-09d4fe940be0.png': ['NO ZONE'], 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774266762/trading_journal/c41f5c49-f79c-41f9-a9a6-c55cbe80e484.png': ['Over-Confidence']}",[],2026-03-20,,3,,,,,,,,,,,,,,,,
2026-03-20,NIFTY2632423350CE,11:04:40,196,216.8,195,20.8,4056,3837.61,4056,3.25,zerodha,,120,,98.39,10:56:47,t4,[],,218.39,,sell,,,{},[],2026-03-20,,6,,,,,,,,,,,,,,,,
2026-03-19,NIFTY2632423300PE,10:55:56,257.166667,257.633333,195,0.466667,91,-96.76,91,91,zerodha,,80,Day Open,107.76,10:01:45,t1,[],,187.76,,sell,,,{},[],2026-03-19,,4,,,,,,,,,,,,,,,,
2026-03-19,NIFTY2632423300CE,11:02:13,206.9,208.55,65,1.65,107.25,34.9,107.25,198.25,zerodha,,40,Day Open,32.35,10:59:35,t2,[],,72.35,,sell,,,{},[],2026-03-19,,2,,,,,,,,,,,,,,,,
2026-03-19,NIFTY2632423250PE,11:14:25,259.35,245.25,130,-14.1,-1833,-1963.89,-1833,-1634.75,zerodha,,60,Day Open,70.89,11:13:53,t3,[],,130.89,,sell,,,{},[],2026-03-19,,3,,,,,,,,,,,,,,,,
2026-03-19,NIFTY2632423250PE,11:55:40,251.3,248.95,195,-2.35,-458.25,-666.7,-458.25,-2093,zerodha,,100,Day Open,108.45,11:24:08,t4,[],,208.45,,sell,,,{},[],2026-03-19,,5,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422750CE,09:35:30,194.283333,186.616667,195,-7.666667,-1495,-1610.52,-1495,-1495,zerodha,,40,"Day Open, NO ZONE",75.52,09:30:07,t1,[],,115.52,,sell,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774245424/trading_journal/a846f0f0-a556-460f-aa8c-736cf17f613b.png': ['NO ZONE']},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422800PE,09:42:35,271.633333,261.383333,195,-10.25,-1998.75,-2141.59,-1998.75,-3493.75,zerodha,,40,Day Open,102.84,09:36:03,t2,[],,142.84,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422800PE,09:42:35,277.2,274.45,130,-2.75,-357.5,-471.19,-357.5,-3851.25,zerodha,,40,Day Open,73.69,09:43:52,t3,[],,113.69,,buy,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422750CE,09:56:05,161.8,184.5,130,22.7,2951,2860.52,2951,-900.25,zerodha,,40,Day Open,50.48,09:40:55,t4,[],,90.48,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422600CE,10:15:51,213,226.65,130,13.65,1774.5,1673.31,1774.5,874.25,zerodha,,40,Day Open,61.19,10:10:17,t5,[],,101.19,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422600PE,10:39:04,248.3,250,130,1.7,221,113.48,221,1095.25,zerodha,,40,Day Open,67.52,10:27:46,t6,[],,107.52,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422550PE,11:07:23,223.95,241.3,130,17.35,2255.5,2150.99,2255.5,3350.75,zerodha,,40,Day Open,64.51,10:53:51,t7,[],,104.51,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-23,NIFTY2632422600CE,12:24:45,169.45,189.8,130,20.35,2645.5,2553.61,2645.5,5996.25,zerodha,,40,Day Open,51.89,11:56:44,t8,[],,91.89,,sell,,,{},[],2026-03-23,,,,,,,,,,,,,,,,,,
2026-03-24,NIFTY2632422700PE,10:46:17,110.533333,116.766667,195,6.233333,1215.5,1126.51,1215.5,1215.5,zerodha,,40,,48.99,10:42:34,t1,[],,88.99,,sell,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774329644/trading_journal/86890efb-648f-47fe-995e-262786d07139.png': ['pintu']},[],2026-03-24,,,,,,,,,,,,,,,,['NO ZONE'],,
2026-03-24,NIFTY2632422600CE,11:16:01,150.375,114.9,130,-35.475,-4611.75,-4688.77,-4611.75,-3396.25,zerodha,,40,"NO ZONE, pintu, SL Nahi lagya",37.02,11:06:55,t2,[],,77.02,,sell,,,"{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774331276/trading_journal/afc1dca9-6ef2-4e3b-9e85-fb9c4a9cf9c4.png': ['NO ZONE'], 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774331277/trading_journal/ee7f5e9b-f7be-477b-b2e8-3de40f639dd6.png': ['pintu'], 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774334041/trading_journal/cf707061-8a40-49f6-835d-b6b32cce9a85.png': ['SL Nahi lagya']}",[],2026-03-24,,,,,,,,,,,,,,,,['NO ZONE'],,
2026-03-24,NIFTY2632422600CE,11:16:01,154.9,150.85,65,-4.05,-263.25,-328.8,-263.25,-3659.5,zerodha,,40,NO ZONE,25.55,11:16:12,t3,[],,65.55,,buy,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774333726/trading_journal/756d4384-77f7-426b-ab4d-6834a6f68da3.png': ['NO ZONE']},[],2026-03-24,,,,,,,,,,,,,,,,['NO ZONE'],,
2026-03-24,NIFTY2632422700CE,11:28:05,94.4,85.25,130,-9.15,-1189.5,-1257.83,-1189.5,-4849,zerodha,,40,,28.33,11:24:12,t4,[],,68.33,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,"['ZONE ENTRY', 'panic']",,
2026-03-24,NIFTY2632422800PE,11:31:38,125.85,128.05,130,2.2,286,207.98,286,-4563,zerodha,,40,,38.02,11:28:16,t5,[],,78.02,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,['NO ZONE'],,
2026-03-24,NIFTY2632422700CE,11:56:13,138.475,101.85,130,-36.625,-4761.25,-4835.18,-4761.25,-9324.25,zerodha,,40,,33.93,11:45:27,t6,[],,73.93,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,,,
2026-03-24,NIFTY2632422700CE,12:22:21,124.15,101.05,195,-23.1,-4504.5,-4590.33,-4504.5,-13828.75,zerodha,,40,NO ZONE,45.83,12:15:01,t7,[],,85.83,,sell,,,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1774345485/trading_journal/afd84246-ddab-4a3c-b9b1-ee27c5c46c0c.png': ['NO ZONE']},[],2026-03-24,,,,,,,,,,,,,,,,,,
2026-03-24,NIFTY2632422900CE,13:05:51,84.55,119.8,130,35.25,4582.5,4508.38,4582.5,-9246.25,zerodha,,40,,34.12,12:58:41,t8,[],,74.12,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,['ZONE ENTRY'],,
2026-03-24,NIFTY2632422900CE,13:29:26,151.4,166,130,14.6,1898,1811.53,1898,-7348.25,zerodha,,40,,46.47,13:37:48,t9,[],,86.47,,buy,,,{},[],2026-03-24,,,,,,,,,,,,,,,,,,
2026-03-24,NIFTY2632422950CE,14:27:10,40.15,69.35,130,29.2,3796,3733.73,3796,-3552.25,zerodha,,40,,22.27,14:19:47,t10,[],,62.27,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,['ZONE ENTRY'],,
2026-03-24,NIFTY2632422950CE,14:52:50,15.8,19.1,130,3.3,429,377.37,429,-3123.25,zerodha,,40,,11.63,14:38:21,t11,[],,51.63,,sell,,,{},[],2026-03-24,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23150CE,10:28:21,370.7,372.2,195,1.5,292.5,110.5,292.5,292.5,zerodha,,40,Day Open,142,10:03:03,t1,[],,182,,sell,,,{},[],2026-03-25,,,,,,,,"{'/uploads/7424c48a-06f9-4819-b96b-7fe3501e384e.png': ['/uploads/25f8e8c5-668b-4b9c-bb8e-8f33de43bb22.png', '/uploads/1756a4c8-6b15-4583-8e13-0719e616a12d.png', '/uploads/8c20f7e7-f66d-4600-8956-616f3cbed3a9.png', '/uploads/ebac1409-77e8-4eb3-9bb7-23dd79edc059.png']}",,,,,,,,,,
2026-03-25,NIFTY26MAR23350CE,11:51:07,320.25,309,130,-11.25,-1462.5,-1585.03,-1462.5,-1170,zerodha,,40,Day Open,82.53,11:36:05,t2,[],,122.53,,sell,,,{},[],2026-03-25,,,,,,,,"{'/uploads/6bff6609-99f4-4827-8d09-e3ae9985031a.png': ['/uploads/673ddb9e-1183-4521-b4ea-e512e69bef55.png', '/uploads/aeec04d8-ebb9-43b5-8bcc-6b44ed4255e3.png', '/uploads/1a2085e5-73db-422b-9ec5-dc15bb203beb.png', '/uploads/ce4fa4b6-ff4f-4a67-aa79-3decb1e63cc9.png', '/uploads/9f6cba56-89c4-40da-bcbb-72cccb1d6bc9.png', '/uploads/16877b21-bbc8-4bd6-8102-72f017a37057.png', '/uploads/f558ef70-b8bf-4e29-b34a-9df2ff3f8483.png', '/uploads/e685ece9-0d13-49b3-9d08-25b3da42768c.png', '/uploads/83f7865a-717e-4bc7-85db-e974245b1211.png', '/uploads/d7023831-cb9d-46af-bfdf-99dca5f55774.png', '/uploads/4055ea47-e286-40d8-bd51-81d0e959fc1c.png', '/uploads/27b852fe-148f-400d-aa35-d8c57ae924f4.png', '/uploads/b29e38d6-5d17-4450-b5fb-bde5089387bd.png', '/uploads/eb899c44-8722-4ce4-b486-d32a176f591d.png', '/uploads/d01b2883-1f50-4302-bfe5-3ecc22ebaf96.png', '/uploads/d17cf8c1-197d-4339-ab24-5b3e21bf746a.png', '/uploads/287c05f2-7983-4540-9108-5f330783ede7.png', '/uploads/157fea05-371b-474d-9fda-d4d89c17c95d.png', '/uploads/f4c621c0-4a56-43ef-a312-e689f26ec244.png']}",,,,,,,,,,
2026-03-25,NIFTY26MAR23350PE,12:24:48,252.6,276.8,130,24.2,3146,3033.3,3146,1976,zerodha,,40,Day Open,72.7,11:51:20,t3,[],,112.7,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23400CE,12:33:07,314.55,297.55,130,-17,-2210,-2330.09,-2210,-234,zerodha,,40,Day Open,80.09,12:27:06,t4,[],,120.09,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23350PE,12:37:30,245.9,245.55,130,-0.35,-45.5,-152.06,-45.5,-279.5,zerodha,,40,Day Open,66.56,12:33:22,t5,[],,106.56,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23500CE,13:00:30,214.6,235.95,195,21.35,4163.25,4032.36,4163.25,3883.75,zerodha,,40,Day Open,90.89,12:47:50,t6,[],,130.89,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23450CE,13:26:07,254.275,246,130,-8.275,-1075.75,-1182.88,-1075.75,2808,zerodha,,40,Day Open,67.13,13:09:48,t7,[],,107.13,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23350PE,13:45:58,237.975,252.65,130,14.675,1907.75,1800.34,1907.75,4715.75,zerodha,,40,Day Open,67.41,13:26:23,t8,[],,107.41,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23350PE,13:45:58,232,234.8,65,2.8,182,106.51,182,4897.75,zerodha,,40,Day Open,35.49,13:46:06,t9,[],,75.49,,buy,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-25,NIFTY26MAR23550CE,14:18:36,193.8,204.6,130,10.8,1404,1307.98,1404,6301.75,zerodha,,40,Day Open,56.02,14:09:05,t10,[],,96.02,,sell,,,{},[],2026-03-25,,,,,,,,,,,,,,,,,,
2026-03-27,,,,,,,,,,0,zerodha,,,,,,t1,,,,,,,,{},,2026-03-27,,,,,,,,,,,,,,,,,,
2026-03-30,NIFTY26MAR22500CE,09:57:07,181.816667,196.533333,195,14.716667,2869.75,2752.58,2869.75,2869.75,zerodha,,40,Day Open,77.17,09:53:26,t1,[],,117.17,,sell,,,{},[],2026-03-30,,,,,,,,,,,,,,,,,,
2026-03-30,NIFTY26MAR22650CE,10:09:30,79.825,96.75,130,16.925,2200.25,2130.65,2200.25,5070,zerodha,,40,Day Open,29.6,10:06:19,t2,[],,69.6,,sell,,,{},[],2026-03-30,,,,,,,,,,,,,,,,,,
2026-03-30,NIFTY26MAR22700CE,10:25:50,40.85,45.575,130,4.725,614.25,556.31,614.25,5684.25,zerodha,,40,Day Open,17.94,10:17:44,t3,[],,57.94,,sell,,,{},[],2026-03-30,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722850CE,10:29:56,290.516667,310.65,195,20.133333,3926,3767.93,3926,3926,zerodha,,40,Day Open,118.07,10:25:08,t1,[],,158.07,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722900CE,10:48:25,283.375,274.3,130,-9.075,-1179.75,-1293.77,-1179.75,2746.25,zerodha,,40,Day Open,74.02,10:42:07,t2,[],,114.02,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722900CE,11:00:13,266.5,272.65,130,6.15,799.5,686.76,799.5,3545.75,zerodha,,40,Day Open,72.74,10:49:25,t3,[],,112.74,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640723000CE,11:27:54,221.35,211.25,130,-10.1,-1313,-1411.84,-1313,2232.75,zerodha,,40,Day Open,58.84,11:15:42,t4,[],,98.84,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722800CE,12:00:12,309.65,299.2,130,-10.45,-1358.5,-1478.61,-1358.5,874.25,zerodha,,40,Day Open,80.11,11:53:53,t5,[],,120.11,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722800CE,12:00:12,316.2,317.7,65,1.5,97.5,11.95,97.5,971.75,zerodha,,40,Day Open,45.55,12:00:22,t6,[],,85.55,,buy,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-01,NIFTY2640722850PE,12:03:49,284,309.2,195,25.2,4914,4756.89,4914,5885.75,zerodha,,40,Day Open,117.11,12:00:40,t7,[],,157.11,,sell,,,{},[],2026-04-01,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722250PE,10:17:04,317.74,312.36,325,-5.38,-1748.5,-1985.2,-1748.5,-1748.5,zerodha,,40,Day Open,196.7,10:03:08,t1,[],,236.7,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722250CE,10:25:48,285.133333,288.55,195,3.416667,666.25,514.74,666.25,-1082.25,zerodha,,40,Day Open,111.51,10:17:06,t2,[],,151.51,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722200PE,10:34:26,294.25,286.8,130,-7.45,-968.5,-1085.44,-968.5,-2050.75,zerodha,,40,Day Open,76.94,10:30:12,t3,[],,116.94,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722200PE,10:41:40,285.825,288,130,2.175,282.75,166.07,282.75,-1768,zerodha,,40,Day Open,76.68,10:39:44,t4,[],,116.68,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722300CE,10:54:07,266.933333,257.55,195,-9.383333,-1829.75,-1971.13,-1829.75,-3597.75,zerodha,,40,Day Open,101.38,10:47:31,t5,[],,141.38,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722300PE,10:58:41,323.133333,331.583333,195,8.45,1647.75,1481.08,1647.75,-1950,zerodha,,40,Day Open,126.67,10:55:37,t6,[],,166.67,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722200CE,11:18:02,310.683333,315.8,195,5.116667,997.75,836.51,997.75,-952.25,zerodha,,40,Day Open,121.24,11:09:13,t7,[],,161.24,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722150PE,11:58:32,232.6,251.45,130,18.85,2450.5,2343.62,2450.5,1498.25,zerodha,,40,Day Open,66.88,11:50:41,t8,[],,106.88,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722400CE,12:24:09,224.725,219.7,130,-5.025,-653.25,-753.84,-653.25,845,zerodha,,40,Day Open,60.59,12:21:05,t9,[],,100.59,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722100PE,12:31:42,215.433333,223.25,195,7.816667,1524.25,1396.8,1524.25,2369.25,zerodha,,40,Day Open,87.45,12:24:18,t10,[],,127.45,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722250PE,13:02:18,236.8,241.75,130,4.95,643.5,538.16,643.5,3012.75,zerodha,,40,Day Open,65.34,13:00:08,t11,[],,105.34,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722450CE,13:08:03,247.5,251.35,130,3.85,500.5,392.78,500.5,3513.25,zerodha,,40,Day Open,67.72,13:06:31,t12,[],,107.72,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640721950PE,13:16:39,147.05,145.3,130,-1.75,-227.5,-309.92,-227.5,3285.75,zerodha,,40,Day Open,42.42,13:09:35,t13,[],,82.42,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722450CE,13:17:58,261.6,250,130,-11.6,-1508,-1616.29,-1508,1777.75,zerodha,,40,Day Open,68.29,13:16:54,t14,[],,108.29,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640721950PE,13:21:48,137.95,140.9,195,2.95,575.25,477.23,575.25,2353,zerodha,,40,Day Open,58.02,13:18:02,t15,[],,98.02,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722450CE,13:58:45,334.75,335.3,130,0.55,71.5,-56.7,71.5,2424.5,zerodha,,40,Day Open,88.2,13:57:33,t16,[],,128.2,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722500CE,14:08:38,333.5,317.75,195,-15.75,-3071.25,-3235.01,-3071.25,-646.75,zerodha,,40,"Day Close, Day Open, news",123.76,14:08:03,t17,[],,163.76,,sell,,,"{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1775119586/trading_journal/9b7e8def-04a3-4cf7-8a06-6ff77daf53f3.png': ['news'], 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1775119815/trading_journal/8a865c8f-b429-462d-93e3-cef4d714e9fe.png': ['Day Close']}",[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-02,NIFTY2640722650CE,14:43:55,253.35,262.75,130,9.4,1222,1111.84,1222,575.25,zerodha,,40,Day Open,70.16,14:41:28,t18,[],,110.16,,sell,,,{},[],2026-04-02,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722650CE,09:31:11,200.25,191.2,65,-9.05,-588.25,-658.82,-588.25,-588.25,zerodha,,40,,30.57,09:28:54,t1,[],,70.57,,sell,,,{},[],2026-04-06,,,,ter,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722700CE,09:50:39,154.65,177.85,130,23.2,3016,2927.16,3016,2427.75,zerodha,,40,,48.84,09:42:06,t2,[],,88.84,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722900CE,10:06:45,93.4,84.85,130,-8.55,-1111.5,-1179.7,-1111.5,1316.25,zerodha,,40,,28.2,09:54:49,t3,[],,68.2,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722550PE,10:15:28,161.383333,168.85,195,7.466667,1456,1348.24,1456,2772.25,zerodha,,40,,67.76,10:12:13,t4,[],,107.76,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722600CE,10:31:52,217.95,205.05,130,-12.9,-1677,-1774.5,-1677,1095.25,zerodha,,40,,57.5,10:27:06,t5,[],,97.5,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722550CE,10:56:51,258.233333,247.1,195,-11.133333,-2171,-2308.74,-2171,-1075.75,zerodha,,40,,97.74,10:51:57,t6,[],,137.74,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722500CE,11:05:35,260.725,271.9125,260,11.1875,2908.75,2731.41,2908.75,1833,zerodha,,40,,137.34,11:00:13,t7,[],,177.34,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722450CE,11:11:05,266.95,286.15,130,19.2,2496,2380.75,2496,4329,zerodha,,40,,75.25,11:07:51,t8,[],,115.25,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722500CE,11:35:25,259.475,251.05,130,-8.425,-1095.25,-1203.61,-1095.25,3233.75,zerodha,,40,,68.36,11:33:33,t9,[],,108.36,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722700PE,11:50:57,218.35,225.5,130,7.15,929.5,828.21,929.5,4163.25,zerodha,,40,,61.29,11:42:37,t10,[],,101.29,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722650CE,12:20:21,211.225,197.7,130,-13.525,-1758.25,-1854.01,-1758.25,2405,zerodha,,40,,55.76,12:15:08,t11,[],,95.76,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722700PE,12:24:47,196.9,183.85,130,-13.05,-1696.5,-1788.89,-1696.5,708.5,zerodha,,40,,52.39,12:21:15,t12,[],,92.39,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722500CE,12:35:42,290.3,305.6,195,15.3,2983.5,2826.84,2983.5,3692,zerodha,,40,,116.66,12:33:07,t13,[],,156.66,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-06,NIFTY2640722500CE,12:45:46,312.25,283.375,130,-28.875,-3753.75,-3871.1,-3753.75,-61.75,zerodha,,40,,77.35,12:41:39,t14,[],,117.35,,sell,,,{},[],2026-04-06,,,,,,,,,,,,,,,,,,
2026-04-07,NIFTY2640722750CE,09:44:00,114.4,144.25,195,29.85,5820.75,5723.84,5820.75,5820.75,zerodha,,40,,56.91,09:42:05,t1,[],,96.91,,sell,,,{},[],2026-04-07,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641323900CE,10:00:03,238.966667,238,195,-0.966667,-188.5,-322.06,-188.5,-188.5,zerodha,,40,,93.56,09:54:07,t1,[],,133.56,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641323900PE,10:09:48,229.4,218.45,65,-10.95,-711.75,-785.66,-711.75,-900.25,zerodha,,40,,33.91,10:05:36,t2,[],,73.91,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641323950CE,10:17:14,197.4,204.566667,195,7.166667,1397.5,1276.76,1397.5,497.25,zerodha,,40,,80.74,10:08:04,t3,[],,120.74,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641323900PE,10:34:03,212.35,216.633333,195,4.283333,835.25,709.89,835.25,1332.5,zerodha,,40,,85.36,10:30:30,t4,[],,125.36,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641323800CE,11:39:06,309.95,324.2,130,14.25,1852.5,1727.77,1852.5,3185,zerodha,,40,,84.73,11:28:28,t5,[],,124.73,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-08,NIFTY2641324000CE,12:34:17,176.95,189.2,65,12.25,796.25,726.54,796.25,3981.25,zerodha,,40,,29.71,11:51:49,t6,[],,69.71,,sell,,,{},[],2026-04-08,,,,,,,,,,,,,,,,,,
2026-04-09,NIFTY2641323800PE,09:59:03,217.45,191.6,130,-25.85,-3360.5,-3455.5,-3360.5,-3360.5,zerodha,,40,NO ZONE,55,09:53:02,t1,[],,95,,sell,,,{},[],2026-04-09,,,,,,,,,,,,,,,,,,
2026-04-09,NIFTY2641323800PE,10:03:48,199.1,206.75,195,7.65,1491.75,1370.26,1491.75,-1868.75,zerodha,,40,NO ZONE,81.49,10:02:46,t2,[],,121.49,,sell,,,{},[],2026-04-09,,,,,,,,,,,,,,,,,,
2026-04-09,NIFTY2641323800CE,10:26:56,234.25,240.4,130,6.15,799.5,694.56,799.5,-1069.25,zerodha,,40,NO ZONE,64.94,10:23:03,t3,[],,104.94,,sell,,,{},[],2026-04-09,,,,,,,,,,,,,,,,,,
2026-04-09,NIFTY2641323800CE,10:30:05,240.9,231.9,130,-9,-1170,-1273.77,-1170,-2239.25,zerodha,,40,NO ZONE,63.77,10:27:07,t4,[],,103.77,,sell,,,{},[],2026-04-09,,,,,,,,,,,,,,,,,,
